timestamp,store_id,product_id,city,channel,promo_flag,price,discount,units,temperature,stock,revenue
2024-01-21,114,1016, naples,Online,0,26.1,0.463,9.0,19.9,35,135.38
2024-01-21,101,1047,Milan ,Retail,0,13.64,0.327,5.0,17.6,62,48.66
2024-01-21,101,1027,Milan ,Retail,1,30.33,0.25,13.0,23.1,61,293.94
2024-01-21,118,1040, naples,Online,1,25.25,0.112,12.0,15.9,49,257.47
2024-01-21,116,1098,milan,Online,0,20.08,0.411,14.0,19.4,36,164.78
2024-01-21,119,1046,milan,Retail,0,33.36,0.183,5.0,16.7,50,127.62
2024-01-21,109,1017, naples,Retail,1,51.22,0.019,12.0,18.3,52,653.99
2024-01-22,105,1077,milan,Online,0,67.71,0.05,12.0,23.8,32,731.47
2024-01-22,114,1098,Rome,Retail,0,35.21,0.18,9.0,9.5,62,268.97
2024-01-22,110,1070, naples,Online,0,37.9,0.562,8.0,,44,128.56
2024-01-22,104,1012, naples,Online,0,27.65,0.177,7.0,14.5,49,163.39
2024-01-22,100,1081,N/A,Retail,0,30.94,0.039,8.0,24.9,55,234.53
2024-01-22,107,1012, naples,Retail,0,24.83,0.152,7.0,17.1,52,152.79
2024-01-22,111,1099, naples,Retail,0,34.03,0.031,6.0,11.5,48,208.83
2024-01-22,111,1030, naples,Online,1,40.45,0.058,12.0,4.2,35,448.98
2024-01-22,104,1001,N/A,Online,0,18.93,0.173,8.0,26.0,72,126.92
2024-01-22,106,1015,N/A,Online,1,49.78,0.102,10.0,17.9,70,490.11
2024-01-22,103,1008,N/A,Online,0,,0.347,10.0,16.6,66,216.88
2024-01-22,105,1072,turin,Online,0,26.66,0.09,5.0,17.4,50,124.76
2024-01-23,112,1037,milan,Online,0,23.65,0.269,7.0,25.8,58,125.78
2024-01-23,119,1074,rome,Online,1,24.58,0.211,16.0,21.0,33,-292.92
2024-01-23,114,1053,milan,Online,0,31.51,0.341,4.0,4.8,49,77.06
2024-01-23,102,1055,,Retail,1,28.99,0.327,16.0,22.1,24,313.1
2024-01-23,107,1085,turin,Online,0,,0.36,10.0,5.5,41,236.08
2024-01-23,119,1096,Turin,Online,0,36.25,0.097,13.0,23.0,58,404.63
2024-01-23,115,1099,rome,Retail,1,28.21,0.08,11.0,,64,256.66
2024-01-23,112,1086,N/A,Online,0,18.43,0.03,5.0,23.1,35,87.9
2024-01-23,117,1044,rome,Retail,0,31.12,0.392,9.0,23.6,37,168.97
2024-01-23,109,1033,milan,Online,1,21.53,0.128,11.0,13.6,55,212.29
2024-01-24,118,1008,Rome,Online,0,15.59,,140.0,17.9,22,123.64
2024-01-24,116,1087,Naples,Online,0,30.9,0.287,12.0,19.6,71,243.98
2024-01-24,118,1007, naples,Online,1,16.94,0.245,14.0,12.9,36,175.78
2024-01-24,104,1006,N/A,Retail,0,20.96,0.061,12.0,12.9,47,223.76
2024-01-24,108,1035,milan,Wholesale,1,18.17,0.386,9.0,21.2,59,103.67
2024-01-24,111,1017,Naples,Online,0,29.16,0.139,9.0,27.0,46,243.12
2024-01-24,100,1002, naples,Online,1,30.11,0.313,10.0,9.8,44,206.84
2024-01-24,100,1027,rome,Retail,0,42.77,0.104,15.0,21.6,56,566.28
2024-01-24,114,1069,N/A,Online,1,31.23,0.149,9.0,16.3,42,242.34
2024-01-24,101,1043,Turin,Retail,0,40.57,0.244,7.0,22.7,54,228.79
2024-01-24,115,1020,turin,Online,0,18.91,0.146,11.0,21.2,49,155.67
2024-01-25,107,1027,N/A,Wholesale,0,43.47,0.547,5.0,20.2,31,94.22
2024-01-25,112,1053,turin,Online,0,18.46,0.278,7.0,7.9,68,89.62
2024-01-25,100,1053,rome,Online,1,16.67,0.182,13.0,,44,177.87
2024-01-25,115,1064,turin,Retail,1,30.86,0.23,18.0,17.3,56,436.44
2024-01-25,106,1099,rome,Retail,0,25.89,0.079,8.0,16.1,37,194.03
2024-01-25,104,1020,rome,Online,1,25.03,0.166,16.0,22.8,20,339.15
2024-01-25,102,1098,milan,Retail,0,,0.292,7.0,5.1,65,168.61
2024-01-25,111,1012,Turin,Retail,0,19.37,0.083,3.0,23.5,49,52.11
2024-01-25,115,1056,turin,Online,0,34.48,0.374,3.0,24.8,52,64.92
2024-01-25,118,1048,rome,Retail,0,26.54,0.305,6.0,,50,97.72
2024-01-25,104,1053,Turin,Online,0,40.12,0.076,4.0,20.9,81,142.02
2024-01-25,113,1009,,Retail,1,18.6,0.087,11.0,17.5,61,188.26
2024-01-25,104,1052,milan,Wholesale,0,19.01,0.082,6.0,20.7,59,97.46
2024-01-25,114,1043,rome,Online,0,53.13,0.068,8.0,7.5,41,371.02
2024-01-25,116,1046,Turin,Online,0,32.08,0.041,,26.7,47,213.48
2024-01-25,113,1052,rome,Online,1,23.91,0.087,10.0,22.9,49,232.14
2024-01-25,119,1073,turin,Online,0,41.47,0.418,6.0,10.7,58,144.98
2024-01-25,104,1045,milan,Wholesale,0,46.08,,5.0,14.5,45,169.13
2024-01-25,111,1012, naples,Online,0,22.72,0.069,7.0,25.2,44,148.43
2024-01-26,115,1036,turin,Online,1,29.03,0.26,18.0,20.6,61,401.7
2024-01-26,115,1023,turin,Retail,0,56.44,0.398,9.0,13.4,73,311.76
2024-01-26,106,1001,N/A,Retail,1,20.68,0.157,12.0,19.5,17,203.23
2024-01-26,103,1085,N/A,Online,0,21.08,0.25,5.0,15.3,62,78.24
2024-01-26,100,1080,Turin,Retail,1,30.71,0.45,13.0,9.5,45,222.35
2024-01-26,104,1099,turin,Retail,0,18.43,0.03,8.0,16.4,58,147.13
2024-01-26,109,1013,,Wholesale,0,29.01,0.201,7.0,21.4,47,160.78
2024-01-26,104,1009, naples,Retail,0,28.13,0.186,10.0,,44,217.26
2024-01-26,103,1034,milan,Retail,0,18.0,0.175,10.0,21.7,51,147.62
2024-01-26,101,1024,N/A,Online,0,23.75,0.286,5.0,24.5,28,83.34
2024-01-26,119,1002,rome,Online,1,55.35,0.174,16.0,,34,741.82
2024-01-26,109,1016,Naples,Retail,1,32.03,0.097,14.0,21.3,42,434.19
2024-01-26,118,1011,rome,Wholesale,1,19.06,,11.0,,50,179.44
2024-01-26,100,1053,Turin,Retail,0,26.32,0.285,14.0,16.2,68,261.62
2024-01-26,104,1023,N/A,Wholesale,0,40.63,0.218,7.0,19.4,61,224.14
2024-01-26,112,1028,Rome,Online,0,28.29,0.222,6.0,17.6,46,123.46
2024-01-26,103,1042,N/A,Retail,0,32.2,0.045,12.0,23.5,32,380.26
2024-01-27,115,1024,rome,Retail,1,37.18,0.092,13.0,17.3,50,443.51
2024-01-27,115,1099, naples,Retail,0,53.21,0.555,9.0,25.3,56,218.53
2024-01-27,101,1059,N/A,Online,1,30.56,0.021,14.0,24.2,42,401.51
2024-01-27,116,1089,rome,Online,0,30.08,,8.0,14.6,45,209.53
2024-01-27,119,1064,,Retail,1,31.97,0.242,13.0,9.9,67,305.93
2024-01-27,111,1083,milan,Online,0,41.59,0.179,8.0,23.9,52,286.98
2024-01-27,117,1027,milan,Wholesale,1,24.28,0.226,10.0,26.9,50,191.98
2024-01-27,102,1015,,Online,0,23.74,0.187,10.0,15.6,49,204.49
2024-01-27,100,1046,milan,Retail,0,,0.122,5.0,21.0,69,163.91
2024-01-27,100,1080,,Retail,1,44.14,0.163,11.0,24.6,21,403.65
2024-01-27,118,1091,,Retail,0,38.45,0.211,7.0,7.9,56,210.25
2024-01-27,110,1057,milan,Online,0,34.95,0.015,9.0,28.7,21,315.16
2024-01-27,104,1075, naples,Wholesale,0,35.56,0.313,15.0,15.5,42,370.84
2024-01-27,111,1026,Milan ,Retail,0,40.21,0.413,7.0,29.1,24,166.04
2024-01-28,102,1052, naples,Online,0,28.13,0.236,4.0,23.3,55,79.64
2024-01-28,100,1041,milan,Retail,0,35.58,0.073,9.0,20.4,18,281.61
2024-01-28,100,1058,rome,Online,0,39.42,0.1,7.0,29.9,26,244.34
2024-01-28,107,1046,,Online,0,22.6,0.062,7.0,20.4,49,150.87
2024-01-28,109,1093, naples,Online,0,50.95,0.044,9.0,26.9,50,470.83
2024-01-28,110,1033,,Retail,0,36.7,0.186,5.0,23.4,73,150.88
2024-01-28,111,1036,N/A,Online,1,36.03,0.089,11.0,,74,381.28
2024-01-28,112,1005,turin,Retail,1,22.1,,16.0,10.7,28,323.08
2024-01-28,111,1006, naples,Online,0,38.05,0.328,8.0,27.6,40,189.77
2024-01-28,113,1095,N/A,Online,0,32.71,0.401,,18.9,43,100.14
2024-01-28,101,1095,rome,Wholesale,0,43.24,,12.0,22.7,64,238.49
2024-01-28,118,1024,turin,Retail,1,22.97,0.063,12.0,21.2,44,252.88
2024-01-28,117,1032,,Wholesale,0,21.3,0.103,11.0,21.6,21,193.53
2024-01-28,102,1054,rome,Online,0,34.9,0.145,10.0,23.3,61,267.95
2024-01-29,116,1057,turin,Online,0,27.08,0.273,4.0,17.7,42,83.35
2024-01-29,107,1006,N/A,Retail,0,,0.368,5.0,28.5,73,101.24
2024-01-29,109,1056,,Retail,0,24.06,0.19,4.0,26.5,55,81.02
2024-01-29,101,1011,turin,Online,0,25.9,0.096,9.0,14.9,62,228.29
2024-01-29,118,1015,rome,Online,0,47.99,0.082,12.0,14.9,60,518.82
2024-01-29,108,1079,rome,Retail,0,0.0,0.088,9.0,10.4,34,310.62
2024-01-29,106,1042,milan,Online,0,57.02,0.149,14.0,31.0,18,695.75
2024-01-29,103,1099,Turin,Retail,1,37.05,0.202,13.0,15.9,74,405.22
2024-01-29,117,1076,milan,Online,0,30.16,0.401,9.0,21.7,60,163.04
2024-01-29,112,1006,N/A,Online,0,38.94,0.198,4.0,,34,127.3
2024-01-29,110,1099,milan,Wholesale,0,37.23,0.165,10.0,20.9,10,321.96
2024-01-29,103,1050,Milan ,Online,0,30.53,0.209,9.0,23.7,71,200.77
2024-01-29,103,1072, naples,Online,0,28.8,0.121,10.0,26.5,53,249.47
2024-01-29,109,1031,turin,Retail,0,35.64,0.135,11.0,25.1,68,313.72
2024-01-29,104,1074,milan,Online,1,25.21,0.157,10.0,8.0,56,211.1
2024-01-29,108,1007, naples,Online,0,23.73,0.336,12.0,23.2,40,185.15
2024-01-29,102,1096, naples,Retail,0,,0.143,16.0,31.3,40,218.78
2024-01-29,116,1086,rome,Online,0,20.13,,6.0,15.9,48,107.36
2024-01-29,102,1088,milan,Online,0,51.76,0.24,10.0,27.0,48,401.71
2024-01-29,115,1071,N/A,Online,1,18.47,0.365,11.0,11.2,34,139.49
2024-01-29,103,1044, naples,Retail,0,59.18,0.074,12.0,21.9,48,663.14
2024-01-29,117,1085,milan,Retail,0,39.26,0.281,8.0,18.2,62,218.09
2024-01-30,116,1058,N/A,Retail,1,58.22,0.344,11.0,4.7,50,436.11
2024-01-30,106,1003,,Online,1,62.94,0.043,10.0,14.3,59,592.69
2024-01-30,104,1066,turin,Retail,0,27.03,0.295,9.0,25.3,54,170.25
2024-01-30,111,1028, naples,Wholesale,0,25.87,0.23,13.0,21.9,67,265.98
2024-01-30,116,1028,N/A,Online,0,11.99,0.282,4.0,17.5,57,33.64
2024-01-30,112,1097,,Retail,0,22.79,0.189,6.0,23.7,35,122.18
2024-01-30,102,1097,Turin,Retail,1,12.64,0.477,,7.7,28,64.8
2024-01-30,108,1027, naples,Retail,0,13.02,0.112,7.0,16.6,77,76.19
2024-01-30,116,1076,Naples,Wholesale,0,19.83,0.149,,11.9,35,153.27
2024-01-30,116,1078,turin,Online,0,25.13,0.113,9.0,5.7,46,203.52
2024-01-30,119,1086,Milan ,Online,0,33.89,0.155,10.0,24.2,49,284.87
2024-01-30,115,1043,,Online,0,25.84,,13.0,21.2,40,282.51
2024-01-31,112,1089,N/A,Online,1,26.0,0.093,13.0,16.0,66,286.96
2024-01-31,118,1003,turin,Online,0,30.91,0.139,10.0,14.6,50,276.01
2024-01-31,116,1089, naples,Retail,0,26.13,0.041,2.0,8.1,26,50.51
2024-01-31,103,1008,turin,Online,1,51.26,,17.0,16.9,54,826.29
2024-01-31,111,1004,milan,Online,0,22.81,0.231,9.0,22.3,47,163.19
2024-01-31,108,1055, naples,Retail,1,26.51,0.298,11.0,13.9,57,210.99
2024-01-31,118,1095,Turin,Online,0,32.31,0.161,10.0,26.2,78,260.14
2024-01-31,111,1083,rome,Wholesale,0,31.89,0.299,7.0,7.6,38,158.51
2024-01-31,108,1049,Milan ,Retail,0,24.64,0.015,5.0,3.9,30,121.44
2024-02-01,106,1074,,Online,1,29.84,0.195,11.0,18.5,93,272.8
2024-02-01,113,1014,rome,Online,0,23.35,0.177,5.0,,32,101.48
2024-02-01,119,1031,rome,Online,0,30.86,0.186,8.0,21.6,78,198.4
2024-02-01,118,1027,,Retail,1,40.54,0.106,15.0,8.8,80,561.21
2024-02-01,114,1021,turin,Online,0,26.16,0.264,13.0,16.5,44,252.51
2024-02-01,115,1016,turin,Retail,0,29.77,0.318,9.0,20.1,67,171.31
2024-02-01,104,1058,N/A,Retail,0,24.83,0.163,11.0,23.7,34,219.81
2024-02-01,102,1089,milan,Online,0,22.74,0.196,11.0,5.0,58,193.54
2024-02-01,111,1070,turin,Retail,0,31.86,0.14,10.0,17.8,64,288.81
2024-02-01,119,1056, naples,Online,0,17.28,0.218,7.0,20.1,34,88.94
2024-02-01,103,1025,N/A,Wholesale,1,21.71,0.32,12.0,10.7,69,163.43
2024-02-01,115,1024, naples,Online,1,43.12,0.252,15.0,19.7,64,505.28
2024-02-01,106,1009,turin,Retail,0,17.78,0.119,6.0,12.6,76,95.02
2024-02-01,112,1044, naples,Online,1,38.42,0.085,11.0,,53,381.03
2024-02-01,109,1082, naples,Retail,0,38.43,0.217,6.0,26.5,14,163.72
2024-02-01,106,1010,Turin,Online,0,27.44,0.565,11.0,,53,119.28
2024-02-01,113,1076,turin,Online,0,26.53,0.04,8.0,11.1,48,178.62
2024-02-01,104,1052,turin,Retail,0,24.79,0.021,7.0,26.1,67,162.64
2024-02-01,102,1071, naples,Online,1,32.57,0.089,10.0,20.7,31,330.84
2024-02-02,110,1067, naples,Retail,0,24.48,0.044,11.0,21.2,86,260.45
2024-02-02,110,1094,Turin,Retail,0,33.99,0.097,10.0,,53,313.4
2024-02-02,117,1027,N/A,Online,0,19.68,0.087,8.0,,72,143.3
2024-02-02,114,1074,turin,Online,0,42.44,0.117,8.0,18.4,24,279.85
2024-02-02,111,1064,,Online,0,,0.314,3.0,24.4,46,69.95
2024-02-02,108,1048,N/A,Retail,0,9.63,0.385,4.0,22.6,78,25.02
2024-02-02,109,1046,Naples,Online,0,41.76,0.146,14.0,16.7,37,509.57
2024-02-02,111,1051,,Online,1,40.56,0.378,16.0,13.3,30,354.89
2024-02-02,116,1087,,Online,0,44.47,0.231,6.0,23.4,50,223.06
2024-02-02,105,1053,turin,Online,0,35.95,0.355,10.0,21.2,65,230.77
2024-02-02,106,1059,N/A,Wholesale,0,36.21,0.207,8.0,,44,220.89
2024-02-02,113,1056,turin,Online,1,17.4,0.105,15.0,12.0,47,230.31
2024-02-02,112,1046,Naples,Retail,0,16.98,0.332,10.0,24.1,51,110.91
2024-02-02,107,1030,rome,Retail,1,39.39,0.325,12.0,5.3,45,307.58
2024-02-02,109,1045, naples,Retail,1,31.97,0.088,13.0,11.5,58,389.59
2024-02-02,108,1025,,Online,1,12.34,0.217,11.0,,30,101.9
2024-02-02,117,1004,turin,Retail,1,31.14,0.403,15.0,11.6,31,266.74
2024-02-03,101,1083,Naples,Retail,1,17.25,0.074,15.0,,55,241.16
2024-02-03,104,1051,,Online,0,14.7,0.328,4.0,,41,40.22
2024-02-03,104,1074,Naples,Online,1,57.78,0.106,12.0,13.0,66,641.65
2024-02-03,105,1053, naples,Online,0,19.36,,10.0,14.1,43,183.71
2024-02-03,118,1032,Turin,Online,1,11.31,0.176,18.0,15.6,57,168.96
2024-02-03,107,1049,turin,Online,0,14.55,0.112,8.0,20.9,58,94.18
2024-02-03,115,1037,Milan ,Retail,0,42.47,0.092,8.0,27.4,43,327.81
2024-02-03,112,1026, naples,Online,0,18.0,0.209,9.0,9.8,49,134.49
2024-02-03,100,1097, naples,Online,0,39.07,0.093,11.0,10.8,51,394.96
2024-02-03,119,1014,Rome,Retail,0,33.31,0.269,7.0,24.2,35,168.6
2024-02-03,116,1095, naples,Online,0,31.71,0.285,8.0,29.1,65,176.05
2024-02-03,106,1060, naples,Retail,1,18.26,0.037,,8.0,43,310.66
2024-02-04,112,1020,Milan ,Online,0,26.15,0.201,8.0,19.1,36,151.93
2024-02-04,103,1045, naples,Wholesale,0,26.29,0.304,,21.6,52,111.93
2024-02-04,103,1068,milan,Online,1,25.98,0.373,11.0,17.2,69,184.12
2024-02-04,105,1005,Naples,Retail,0,42.13,0.147,9.0,6.3,48,287.86
2024-02-04,118,1037,N/A,Retail,0,25.91,0.049,12.0,29.1,47,323.86
2024-02-04,111,1061,turin,Online,0,36.63,0.118,10.0,0.9,52,360.99
2024-02-04,106,1085,Rome,Online,1,29.98,0.594,10.0,2.2,46,134.66
2024-02-04,109,1061,milan,Retail,0,18.06,0.155,7.0,20.2,37,110.52
2024-02-04,118,1081,rome,Online,0,35.79,0.163,11.0,15.4,51,359.86
2024-02-04,106,1077,Naples,Retail,0,37.76,0.098,4.0,23.7,46,134.45
2024-02-04,102,1073,rome,Wholesale,0,24.03,0.114,9.0,6.1,29,213.84
2024-02-04,112,1045,Naples,Online,0,32.65,0.218,5.0,19.5,46,128.73
2024-02-04,112,1012,rome,Online,1,37.09,0.119,11.0,30.9,45,322.86
2024-02-04,117,1094,N/A,Online,1,68.98,,15.0,13.4,47,808.12
2024-02-04,119,1093,Rome,Online,0,23.7,0.376,6.0,23.0,31,90.5
2024-02-04,107,1002,rome,Retail,0,34.86,0.205,6.0,22.3,59,167.87
2024-02-04,108,1093,N/A,Retail,1,25.2,0.23,15.0,16.3,67,274.07
2024-02-05,106,1005,Rome,Online,0,36.05,0.328,8.0,29.9,49,206.51
2024-02-05,100,1092,milan,Online,0,26.5,0.477,10.0,18.2,45,146.3
2024-02-05,102,1007,Naples,Online,0,18.24,0.194,9.0,14.1,54,127.94
2024-02-05,112,1043,Naples,Online,0,16.79,0.255,5.0,18.5,53,56.63
2024-02-05,116,1032,turin,Retail,1,42.15,0.263,15.0,1.4,40,481.81
2024-02-05,100,1080,rome,Online,0,13.91,0.196,5.0,4.7,59,54.56
2024-02-05,105,1074, naples,Retail,0,36.98,0.47,5.0,,40,95.2
2024-02-05,105,1076,rome,Retail,0,24.18,0.26,8.0,21.8,32,135.14
2024-02-05,111,1049,milan,Retail,1,38.08,0.302,18.0,10.2,46,510.73
2024-02-05,112,1010,N/A,Online,0,39.3,0.121,7.0,5.1,52,223.31
2024-02-05,112,1094,turin,Retail,0,25.34,0.103,8.0,13.5,46,174.91
2024-02-05,114,1027,rome,Retail,0,62.01,0.168,6.0,16.6,60,302.53
2024-02-05,115,1069,Naples,Retail,0,27.07,0.43,8.0,31.5,48,120.71
2024-02-05,110,1040,rome,Online,0,37.25,0.382,15.0,21.2,69,308.37
2024-02-05,104,1015,N/A,Online,0,25.4,0.335,8.0,22.4,63,131.62
2024-02-05,103,1067,milan,Retail,0,28.5,0.045,9.0,29.5,26,250.4
2024-02-06,102,1098,milan,Online,0,23.97,0.159,5.0,31.9,43,102.25
2024-02-06,118,1047, naples,Online,1,27.51,0.449,12.0,24.0,37,159.05
2024-02-06,119,1055,Naples,Wholesale,0,13.96,0.396,6.0,24.1,58,53.04
2024-02-06,117,1063,Naples,Online,0,24.93,0.456,6.0,12.9,60,83.71
2024-02-06,114,1058,milan,Online,0,32.86,0.032,15.0,15.9,60,435.48
2024-02-06,108,1089,rome,Online,0,21.56,0.203,5.0,13.0,29,84.66
2024-02-06,116,1061, naples,Retail,0,30.69,0.214,8.0,22.9,46,180.19
2024-02-06,113,1075,rome,Online,1,48.1,0.135,11.0,21.6,64,482.96
2024-02-06,114,1010,N/A,Retail,1,31.6,,23.0,26.8,55,402.95
2024-02-06,100,1088,milan,Online,0,29.29,0.08,8.0,24.8,13,223.38
2024-02-06,102,1017,,Online,0,26.06,0.117,10.0,15.3,77,249.36
2024-02-06,115,1018,turin,Retail,0,26.36,0.046,6.0,21.1,50,154.4
2024-02-06,110,1086,rome,Online,0,33.16,0.097,9.0,31.2,55,270.57
2024-02-06,111,1054,turin,Wholesale,0,24.79,0.243,5.0,17.2,50,96.75
2024-02-06,109,1081,N/A,Online,0,18.36,0.188,4.0,,42,57.03
2024-02-06,115,1025,Milan ,Online,1,16.16,0.165,10.0,16.3,23,127.56
2024-02-06,107,1005,,Online,0,37.61,0.13,6.0,19.4,42,194.34
2024-02-06,105,1003,Naples,Online,0,,0.128,5.0,20.0,57,232.93
2024-02-06,111,1028,rome,Wholesale,1,,0.145,13.0,24.9,46,536.98
2024-02-06,107,1058, naples,Retail,0,18.72,0.411,9.0,14.2,55,107.16
2024-02-06,103,1097,rome,Online,0,50.0,0.269,12.0,19.9,42,421.82
2024-02-07,107,1016,turin,Retail,0,44.34,0.252,8.0,9.4,46,245.18
2024-02-07,117,1042,Turin,Retail,0,35.35,0.336,9.0,9.9,56,195.39
2024-02-07,104,1079,N/A,Online,1,27.99,0.22,,24.9,47,307.79
2024-02-07,108,1065,,Online,1,31.17,0.054,270.0,8.0,43,478.49
2024-02-07,103,1033,Turin,Wholesale,1,23.77,0.334,16.0,21.7,58,227.19
2024-02-07,116,1007,turin,Wholesale,1,45.47,0.187,13.0,12.0,48,493.94
2024-02-07,108,1012,rome,Wholesale,0,46.29,0.319,8.0,,37,268.15
2024-02-07,100,1007,Naples,Retail,1,15.07,0.48,13.0,,47,97.22
2024-02-07,119,1093,milan,Retail,1,65.32,0.04,12.0,34.3,44,716.26
2024-02-07,112,1095,Turin,Online,0,48.85,0.141,5.0,21.2,35,230.38
2024-02-07,115,1099, naples,Online,0,18.07,0.345,9.0,15.1,79,113.35
2024-02-07,112,1093,milan,Online,0,31.01,0.237,6.0,13.4,39,138.3
2024-02-07,113,1064,milan,Retail,0,16.47,0.207,,,53,146.57
2024-02-07,102,1042,Rome,Retail,0,29.45,0.243,5.0,16.5,46,111.46
2024-02-07,105,1038,Naples,Retail,1,44.39,0.575,20.0,24.1,68,394.8
2024-02-07,117,1080, naples,Wholesale,1,17.0,0.164,13.0,18.8,69,184.15
2024-02-08,118,1058,turin,Retail,0,31.83,0.085,7.0,16.7,57,196.84
2024-02-08,104,1083, naples,Wholesale,0,42.8,0.058,5.0,6.5,61,194.87
2024-02-08,114,1087,turin,Online,1,24.4,,21.0,8.9,25,446.27
2024-02-08,101,1085,rome,Retail,0,37.08,0.055,16.0,10.6,68,567.27
2024-02-08,109,1092,milan,Retail,0,,0.062,9.0,15.5,60,292.11
2024-02-08,117,1085,Naples,Online,1,36.19,0.113,13.0,17.3,39,430.54
2024-02-08,112,1043, naples,Wholesale,1,26.29,0.101,12.0,,40,291.66
2024-02-08,104,1008,milan,Retail,1,29.15,0.134,13.0,19.6,47,307.92
2024-02-08,100,1036,Rome,Online,0,28.41,0.075,7.0,15.2,81,179.81
2024-02-08,100,1073,milan,Online,0,,0.315,5.0,23.8,45,106.72
2024-02-08,117,1035, naples,Retail,1,15.34,,13.0,24.7,39,143.06
2024-02-08,114,1091,Rome,Retail,0,27.41,0.175,4.0,18.9,39,97.26
2024-02-08,116,1027,turin,Wholesale,1,52.05,0.335,12.0,16.8,21,475.49
2024-02-08,110,1041,N/A,Online,0,20.26,0.197,12.0,,61,185.46
2024-02-08,116,1042,rome,Online,0,44.53,0.502,8.0,19.5,61,172.2
2024-02-08,112,1084,,Online,0,38.62,0.227,9.0,9.4,6,265.69
2024-02-08,100,1087, naples,Online,0,,0.183,11.0,15.6,72,227.09
2024-02-08,101,1041,turin,Online,1,32.1,0.036,14.0,20.7,47,486.63
2024-02-08,108,1065,turin,Wholesale,0,35.14,0.315,10.0,,40,225.27
2024-02-08,102,1054,turin,Online,1,26.76,0.122,10.0,21.8,26,231.44
2024-02-08,100,1071, naples,Online,1,13.2,0.279,12.0,7.7,30,116.43
2024-02-08,115,1047, naples,Online,0,32.55,0.095,8.0,24.1,56,235.97
2024-02-08,105,1090,milan,Online,1,,0.079,11.0,15.2,63,175.88
2024-02-09,116,1021,milan,Retail,0,24.38,0.166,9.0,14.0,34,186.2
2024-02-09,104,1026,Rome,Retail,1,27.55,0.134,10.0,23.8,22,222.3
2024-02-09,104,1092,rome,Retail,0,31.95,0.079,3.0,17.6,46,88.09
2024-02-09,105,1066,Rome,Online,0,33.55,0.081,8.0,14.0,34,262.37
2024-02-09,102,1012,milan,Online,0,17.64,0.333,7.0,17.0,51,80.14
2024-02-09,104,1044,turin,Online,0,19.41,0.118,11.0,17.0,63,189.24
2024-02-09,104,1009,N/A,Online,1,31.82,0.511,,14.4,34,254.6
2024-02-09,109,1099,,Retail,0,38.06,0.304,7.0,20.3,56,190.76
2024-02-09,109,1008, naples,Online,0,26.02,0.101,7.0,17.4,67,164.99
2024-02-09,118,1053,turin,Retail,0,28.24,,7.0,23.8,52,166.23
2024-02-09,116,1026,N/A,Online,1,15.47,0.246,14.0,6.6,57,155.48
2024-02-09,113,1033, naples,Retail,0,34.68,0.052,8.0,18.4,38,245.37
2024-02-09,108,1000,rome,Wholesale,0,34.06,0.127,9.0,,69,272.81
2024-02-09,113,1031,,Retail,0,,0.143,12.0,14.3,57,410.67
2024-02-10,100,1088, naples,Retail,0,27.92,0.094,5.0,16.5,34,128.34
2024-02-10,118,1092, naples,Wholesale,1,56.53,0.038,13.0,27.5,76,706.14
2024-02-10,112,1070,Milan ,Retail,1,22.72,0.417,16.0,1.7,16,204.16
2024-02-10,112,1066,milan,Online,1,29.57,0.218,9.0,29.0,66,202.23
2024-02-10,103,1083,N/A,Online,0,54.71,0.11,9.0,21.7,31,399.36
2024-02-10,100,1019,turin,Retail,1,40.5,0.11,13.0,18.0,50,465.74
2024-02-10,116,1093,rome,Retail,0,30.13,0.401,9.0,,68,154.41
2024-02-10,107,1034,Milan ,Online,1,22.5,0.161,16.0,16.0,29,309.43
2024-02-10,101,1098,Naples,Online,0,16.04,0.213,13.0,10.6,55,163.59
2024-02-11,107,1090,Naples,Wholesale,0,18.76,0.227,11.0,15.6,20,162.66
2024-02-11,106,1089,rome,Online,0,21.75,0.131,5.0,15.4,45,95.49
2024-02-11,101,1077,N/A,Online,0,40.85,0.21,9.0,15.0,71,300.12
2024-02-11,102,1016,milan,Online,0,41.66,0.063,14.0,19.9,46,564.29
2024-02-11,117,1017,Rome,Retail,1,61.47,0.083,18.0,18.5,63,994.43
2024-02-11,111,1044,turin,Online,0,28.69,0.263,7.0,19.5,62,152.42
2024-02-11,100,1092,rome,Retail,1,24.78,0.402,11.0,28.1,30,171.29
2024-02-11,111,1083,N/A,Online,0,33.4,0.13,15.0,16.0,27,431.54
2024-02-11,104,1052,turin,Retail,0,23.64,0.15,8.0,27.8,59,166.37
2024-02-11,116,1090,Turin,Retail,1,20.92,0.131,11.0,27.0,56,202.5
2024-02-11,115,1081,milan,Online,0,20.24,0.14,7.0,3.5,35,125.48
2024-02-11,114,1067,,Online,0,42.71,0.34,5.0,9.7,45,145.09
2024-02-11,114,1064,rome,Online,1,14.66,0.283,11.0,9.2,53,122.25
2024-02-11,104,1000, naples,Online,0,30.28,0.258,12.0,29.1,39,246.02
2024-02-11,113,1057,Turin,Retail,0,34.4,,8.0,17.7,64,252.57
2024-02-12,101,1025,,Online,1,23.49,0.256,,15.0,49,270.55
2024-02-12,110,1019,turin,Retail,0,35.88,0.183,2.0,9.0,46,62.53
2024-02-12,118,1086,,Online,1,49.08,,13.0,25.1,44,588.39
2024-02-12,106,1009,turin,Online,0,,0.186,5.0,15.4,57,85.29
